terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 27708 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 28075 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 28257 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 28457 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 28605 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 28821 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 29020 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 29247 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 29438 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 29636 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 29806 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 29991 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 30162 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 30344 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 30586 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 30796 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 31013 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 31228 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 31428 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 31671 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 31910 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 32099 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 32285 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 32432 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 32656 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2882 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3103 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3290 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3493 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3677 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3865 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4006 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4197 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4286 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4451 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4686 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4873 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5171 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5402 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5592 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5800 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6014 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6236 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6419 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6599 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6850 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7048 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7263 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7499 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7688 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Incorrect size of input array () in cvSubdivDelaunay2DInsert, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cv/cvsubdivision2d.cpp, line 431                      
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  9878 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10064 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10243 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10336 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10381 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10416 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10585 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10796 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 10935 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11109 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11395 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11563 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11767 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11991 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12172 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12322 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12497 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12683 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12910 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 13095 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 13262 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 13510 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 13731 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 13859 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 14028 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2682 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2982 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3136 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3376 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
